city,country_iso,iso3_r250_id,year,month,kwh_diff,price_usd_per_kwh,total_savings_usd
23_59223,ITA,380.0,2019,8,30640.02444209564,0.168,5147.524106272068
23_59223,ITA,380.0,2019,9,11075.417264668577,0.168,1860.670100464321
23_59223,ITA,380.0,2019,10,4127.723381282904,0.168,693.4575280555279
23_59224,ITA,380.0,2019,5,54490.09341639098,0.168,9154.335693953686
23_59224,ITA,380.0,2019,6,342455.83420145605,0.168,57532.58014584462
23_59224,ITA,380.0,2019,7,375458.9961554993,0.168,63077.11135412389
23_59224,ITA,380.0,2019,8,352603.8108931361,0.168,59237.44023004687
23_59224,ITA,380.0,2019,9,180870.96237684577,0.168,30386.32167931009
23_59224,ITA,380.0,2019,10,53632.46027112033,0.168,9010.253325548216
23_59226,ITA,380.0,2019,6,69330.89349979862,0.168,11647.590107966167
23_59226,ITA,380.0,2019,7,39965.72790330661,0.168,6714.242287755511
23_59226,ITA,380.0,2019,8,20943.34539293044,0.168,3518.4820260123142
23_59226,ITA,380.0,2019,9,25892.3250425084,0.168,4349.910607141411
23_59227,ITA,380.0,2019,6,22786.275205210208,0.168,3828.0942344753153
23_59227,ITA,380.0,2019,7,16221.356270618666,0.168,2725.187853463936
23_59227,ITA,380.0,2019,8,18547.32466014251,0.168,3115.950542903942
23_59227,ITA,380.0,2019,9,9165.665206493775,0.168,1539.8317546909543
23_59227,ITA,380.0,2019,10,18811.428416729486,0.168,3160.319974010554
23_59228,ITA,380.0,2019,6,171803.94827563895,0.168,28863.063310307345
23_59228,ITA,380.0,2019,7,182593.60557858765,0.168,30675.725737202727
23_59228,ITA,380.0,2019,8,350331.79698681965,0.168,58855.74189378571
23_59228,ITA,380.0,2019,9,79006.79098552941,0.168,13273.140885568942
23_59228,ITA,380.0,2019,10,55487.99648766224,0.168,9321.983409927258
23_59229,ITA,380.0,2019,5,14350.856101078469,0.168,2410.9438249811824
23_59229,ITA,380.0,2019,6,56282.90890296338,0.168,9455.528695697849
23_59229,ITA,380.0,2019,7,32301.960524682017,0.168,5426.729368146579
23_59229,ITA,380.0,2019,8,82680.91555839946,0.168,13890.39381381111
23_59229,ITA,380.0,2019,9,39618.32827002297,0.168,6655.879149363859
23_59229,ITA,380.0,2019,10,34750.181060334064,0.168,5838.030418136123
23_59230,ITA,380.0,2019,6,113834.67223034828,0.168,19124.22493469851
23_59230,ITA,380.0,2019,7,46318.18570445747,0.168,7781.455198348855
23_59230,ITA,380.0,2019,8,70012.05937755127,0.168,11762.025975428614
23_59230,ITA,380.0,2019,9,57871.17376909599,0.168,9722.357193208129
23_59230,ITA,380.0,2019,10,17684.25489572718,0.168,2970.9548224821665
23_59232,ITA,380.0,2019,5,93361.51330763818,0.168,15684.734235683214
23_59232,ITA,380.0,2019,6,800503.4519700053,0.168,134484.5799309609
23_59232,ITA,380.0,2019,7,1075434.397006421,0.168,180672.97869707868
23_59232,ITA,380.0,2019,8,1083623.76125925,0.168,182048.791891554
23_59232,ITA,380.0,2019,9,539343.7461686715,0.168,90609.74935633682
23_59232,ITA,380.0,2019,10,213925.038473348,0.168,35939.40646352246
23_59233,ITA,380.0,2019,5,5433.7479458495845,0.168,912.8696549027304
23_59233,ITA,380.0,2019,6,35741.37415879025,0.168,6004.550858676762
23_59233,ITA,380.0,2019,7,18522.58762817812,0.168,3111.7947215339245
23_59233,ITA,380.0,2019,8,20334.56873423501,0.168,3416.2075473514824
23_59233,ITA,380.0,2019,9,6765.223380673412,0.168,1136.557527953133
23_59233,ITA,380.0,2019,10,9912.980977618134,0.168,1665.3808042398466
23_59234,ITA,380.0,2019,6,224501.5941005348,0.168,37716.26780888985
23_59234,ITA,380.0,2019,7,198107.37086782383,0.168,33282.038305794405
23_59234,ITA,380.0,2019,8,223576.5352021548,0.168,37560.85791396201
23_59234,ITA,380.0,2019,9,178683.20711872866,0.168,30018.77879594642
23_59234,ITA,380.0,2019,10,40804.22230645705,0.168,6855.109347484785
23_59237,ITA,380.0,2019,5,20912.25835676692,0.168,3513.259403936843
23_59237,ITA,380.0,2019,6,120602.29110803588,0.168,20261.184906150032
23_59237,ITA,380.0,2019,7,127248.20223483868,0.168,21377.6979754529
23_59237,ITA,380.0,2019,8,158883.47149693666,0.168,26692.42321148536
23_59237,ITA,380.0,2019,9,91463.19312423488,0.168,15365.81644487146
23_59237,ITA,380.0,2019,10,24739.20793824431,0.168,4156.186933625045
23_59238,ITA,380.0,2019,5,76711.85366253805,0.168,12887.591415306391
23_59238,ITA,380.0,2019,6,476274.8536453284,0.168,80014.17541241518
23_59238,ITA,380.0,2019,7,506039.9098565543,0.168,85014.70485590113
23_59238,ITA,380.0,2019,8,522191.38931,0.168,87728.15340407999
23_59238,ITA,380.0,2019,9,207252.2821691186,0.168,34818.38340441193
23_59238,ITA,380.0,2019,10,56060.79332545428,0.168,9418.21327867632
23_59239,ITA,380.0,2019,5,11727.638583815036,0.168,1970.2432820809263
23_59239,ITA,380.0,2019,6,65720.48584140358,0.168,11041.041621355804
23_59239,ITA,380.0,2019,7,34511.63053202165,0.168,5797.953929379637
23_59239,ITA,380.0,2019,8,14987.268043585842,0.168,2517.8610313224217
23_59239,ITA,380.0,2019,9,29190.052841557317,0.168,4903.928877381629
23_59239,ITA,380.0,2019,10,11642.172129827586,0.168,1955.8849178110345
23_59241,ITA,380.0,2019,5,37016.26129067706,0.168,6218.731896833747
23_59241,ITA,380.0,2019,6,108961.83763653932,0.168,18305.588722938606
23_59241,ITA,380.0,2019,7,84000.14507611778,0.168,14112.024372787788
23_59241,ITA,380.0,2019,8,188780.28312007576,0.168,31715.08756417273
23_59241,ITA,380.0,2019,9,44460.45347039469,0.168,7469.356183026309
23_59241,ITA,380.0,2019,10,36959.23407512313,0.168,6209.151324620687
23_59243,ITA,380.0,2019,5,643.515435725284,0.168,108.1105932018477
23_59243,ITA,380.0,2019,6,2045.5236989712355,0.168,343.6479814271676
23_59243,ITA,380.0,2019,7,4818.311212555657,0.168,809.4762837093505
23_59243,ITA,380.0,2019,8,7049.742318869662,0.168,1184.3567095701032
23_59243,ITA,380.0,2019,9,6811.057907213171,0.168,1144.2577284118129
23_59243,ITA,380.0,2019,10,4407.116238787819,0.168,740.3955281163537
23_59246,ITA,380.0,2019,6,49436.40334649929,0.168,8305.315762211882
23_59246,ITA,380.0,2019,7,11496.35540028778,0.168,1931.3877072483476
23_59246,ITA,380.0,2019,8,41263.35668719583,0.168,6932.2439234489
23_59246,ITA,380.0,2019,9,16386.133818065457,0.168,2752.8704814349967
23_59246,ITA,380.0,2019,10,7953.463959527694,0.168,1336.1819452006528
23_59250,ITA,380.0,2019,6,19962.705658856627,0.168,3353.7345506879133
23_59250,ITA,380.0,2019,7,22390.07192894876,0.168,3761.5320840633913
23_59250,ITA,380.0,2019,8,5198.575899844343,0.168,873.3607511738497
23_59250,ITA,380.0,2019,9,20823.277417170408,0.168,3498.3106060846285
23_59250,ITA,380.0,2019,10,7875.990906641738,0.168,1323.166472315812
23_59251,ITA,380.0,2019,5,176224.16969228158,0.168,29605.660508303303
23_59251,ITA,380.0,2019,6,1320506.6218914038,0.168,221845.11247775584
23_59251,ITA,380.0,2019,7,1422962.5441090623,0.168,239057.70741032253
23_59251,ITA,380.0,2019,8,1634704.6726461323,0.168,274630.3850045503
23_59251,ITA,380.0,2019,9,963828.7601380646,0.168,161923.23170319488
23_59251,ITA,380.0,2019,10,334851.1441287362,0.168,56254.99221362769
23_59258,ITA,380.0,2019,5,7604.175953885992,0.168,1277.5015602528467
23_59258,ITA,380.0,2019,6,22422.794028106426,0.168,3767.02939672188
23_59258,ITA,380.0,2019,7,43463.086745743065,0.168,7301.798573284836
23_59258,ITA,380.0,2019,8,10050.04639422635,0.168,1688.407794230027
23_59258,ITA,380.0,2019,9,45609.75384099482,0.168,7662.4386452871295
23_59258,ITA,380.0,2019,10,548.3605525660472,0.168,92.12457283109592
23_59263,ITA,380.0,2019,5,13651.395134871576,0.168,2293.4343826584245
23_59263,ITA,380.0,2019,6,132348.5242109924,0.168,22234.55206744673
23_59263,ITA,380.0,2019,7,153441.27514061387,0.168,25778.13422362313
23_59263,ITA,380.0,2019,8,152580.35764829916,0.168,25633.50008491426
23_59263,ITA,380.0,2019,9,47984.22072107119,0.168,8061.34908113996
23_59263,ITA,380.0,2019,10,17356.41435817431,0.168,2915.877612173284
23_59264,ITA,380.0,2019,5,52286.1022476391,0.168,8784.06517760337
23_59264,ITA,380.0,2019,6,115032.02977780969,0.168,19325.381002672028
23_59264,ITA,380.0,2019,7,180452.19722041575,0.168,30315.96913302985
23_59264,ITA,380.0,2019,8,220423.7803258593,0.168,37031.19509474437
23_59264,ITA,380.0,2019,9,155703.57176981977,0.168,26158.200057329723
23_59264,ITA,380.0,2019,10,35151.859112540384,0.168,5905.512330906785
23_59265,ITA,380.0,2019,6,24023.32331030434,0.168,4035.918316131129
23_59265,ITA,380.0,2019,7,82262.88061714056,0.168,13820.163943679614
23_59265,ITA,380.0,2019,8,161971.4156597147,0.168,27211.19783083207
23_59265,ITA,380.0,2019,9,27146.2875611063,0.168,4560.576310265858
23_59265,ITA,380.0,2019,10,51688.596859491256,0.168,8683.684272394532
23_59267,ITA,380.0,2019,6,110195.4888383918,0.168,18512.84212484982
23_59267,ITA,380.0,2019,7,25647.28591526689,0.168,4308.744033764837
23_59267,ITA,380.0,2019,8,53067.28023252513,0.168,8915.303079064222
23_59267,ITA,380.0,2019,9,23169.28808381054,0.168,3892.4403980801712
23_59267,ITA,380.0,2019,10,11528.296054510558,0.168,1936.753737157774
23_59270,ITA,380.0,2019,5,58917.30508567324,0.168,9898.107254393104
23_59270,ITA,380.0,2019,6,34241.66731569979,0.168,5752.600109037566
23_59270,ITA,380.0,2019,7,4749.967226923273,0.168,797.9944941231099
23_59270,ITA,380.0,2019,8,28014.44720730475,0.168,4706.427130827198
23_59270,ITA,380.0,2019,9,27648.361921368716,0.168,4644.924802789944
23_59270,ITA,380.0,2019,10,8341.660444719044,0.168,1401.3989547127994
23_59271,ITA,380.0,2019,6,374010.3437452666,0.168,62833.7377492048
23_59271,ITA,380.0,2019,7,601061.1804155043,0.168,100978.27830980472
23_59271,ITA,380.0,2019,8,565608.1091004427,0.168,95022.1623288744
23_59271,ITA,380.0,2019,9,336285.49490356544,0.168,56495.963143799
23_59271,ITA,380.0,2019,10,139939.2852963345,0.168,23509.7999297842
23_59272,ITA,380.0,2019,5,15396.036497722747,0.168,2586.5341316174217
23_59272,ITA,380.0,2019,6,25257.08603392874,0.168,4243.190453700028
23_59272,ITA,380.0,2019,7,11385.509542585249,0.168,1912.7656031543213
23_59272,ITA,380.0,2019,8,7411.501440785585,0.168,1245.1322420519784
23_59272,ITA,380.0,2019,9,5761.324293876418,0.168,967.9024813712384
23_59272,ITA,380.0,2019,10,8841.082885374248,0.168,1485.3019247428738
23_59273,ITA,380.0,2019,5,2145.2495693633414,0.168,360.40192765304135
23_59273,ITA,380.0,2019,6,15800.482182974662,0.168,2654.4810067397434
23_59273,ITA,380.0,2019,7,12032.134599692306,0.168,2021.398612748308
23_59273,ITA,380.0,2019,8,9972.674137965836,0.168,1675.4092551782603
23_59273,ITA,380.0,2019,9,10815.338069476727,0.168,1816.9767956720905
23_59273,ITA,380.0,2019,10,3439.4881328676565,0.168,577.8340063217663
23_59274,ITA,380.0,2019,5,12105.70690025758,0.168,2033.7587592432735
23_59274,ITA,380.0,2019,6,59606.31329661342,0.168,10013.860633831056
23_59274,ITA,380.0,2019,7,67678.09356883861,0.168,11369.919719564889
23_59274,ITA,380.0,2019,8,96637.76370809932,0.168,16235.144302960683
23_59274,ITA,380.0,2019,9,22635.542260492613,0.168,3802.771099762759
23_59274,ITA,380.0,2019,10,18165.08365348665,0.168,3051.734053785758
23_59275,ITA,380.0,2019,5,14023.322867012255,0.168,2355.918241658059
23_59275,ITA,380.0,2019,6,50536.72438748714,0.168,8490.169697097841
23_59275,ITA,380.0,2019,7,58471.92851973854,0.168,9823.283991316075
23_59275,ITA,380.0,2019,8,46297.40906939037,0.168,7777.964723657583
23_59275,ITA,380.0,2019,9,35993.846957657755,0.168,6046.966288886503
23_59275,ITA,380.0,2019,10,20281.06898467289,0.168,3407.219589425045
23_59276,ITA,380.0,2019,6,205458.24822877784,0.168,34516.98570243468
23_59276,ITA,380.0,2019,7,85779.86500384097,0.168,14411.017320645284
23_59276,ITA,380.0,2019,8,82129.15549003273,0.168,13797.6981223255
23_59276,ITA,380.0,2019,9,113852.50077516877,0.168,19127.220130228357
23_59276,ITA,380.0,2019,10,30746.22430496508,0.168,5165.365683234134
23_59278,ITA,380.0,2019,5,26011.916704564355,0.168,4370.002006366812
23_59278,ITA,380.0,2019,6,175023.5900408347,0.168,29403.96312686023
23_59278,ITA,380.0,2019,7,215352.15708538183,0.168,36179.16239034415
23_59278,ITA,380.0,2019,8,196516.517597565,0.168,33014.774956390924
23_59278,ITA,380.0,2019,9,115110.97350001273,0.168,19338.643548002136
23_59278,ITA,380.0,2019,10,39397.06907872897,0.168,6618.707605226467
23_59279,ITA,380.0,2019,5,53396.91476884859,0.168,8970.681681166563
23_59279,ITA,380.0,2019,6,129467.55429806258,0.168,21750.549122074517
23_59279,ITA,380.0,2019,7,68995.94812531461,0.168,11591.319285052854
23_59279,ITA,380.0,2019,8,150037.7016722979,0.168,25206.333880946047
23_59279,ITA,380.0,2019,9,64515.65833777619,0.168,10838.6306007464
23_59279,ITA,380.0,2019,10,31654.456974643545,0.168,5317.948771740116
23_59281,ITA,380.0,2019,6,54209.40799219313,0.168,9107.180542688448
23_59281,ITA,380.0,2019,7,67315.35425149386,0.168,11308.979514250968
23_59281,ITA,380.0,2019,8,51857.97634752365,0.168,8712.140026383975
23_59281,ITA,380.0,2019,9,29992.727548955227,0.168,5038.778228224478
23_59281,ITA,380.0,2019,10,18272.092189271385,0.168,3069.711487797593
23_59282,ITA,380.0,2019,5,17938.60704635125,0.168,3013.68598378701
23_59282,ITA,380.0,2019,6,4742.824112650234,0.168,796.7944509252394
23_59282,ITA,380.0,2019,7,18855.257958133632,0.168,3167.6833369664505
23_59282,ITA,380.0,2019,8,20325.868440855906,0.168,3414.7458980637925
23_59282,ITA,380.0,2019,9,6660.630811009371,0.168,1118.9859762495744
23_59282,ITA,380.0,2019,10,9253.002574746595,0.168,1554.5044325574283
23_59284,ITA,380.0,2019,6,11583.595708470491,0.168,1946.044079023043
23_59284,ITA,380.0,2019,7,3079.96458942891,0.168,517.4340510240569
23_59284,ITA,380.0,2019,8,14886.453061372396,0.168,2500.9241143105623
23_59284,ITA,380.0,2019,9,2404.2952473631585,0.168,403.92160155701066
23_59284,ITA,380.0,2019,10,5292.263053097084,0.168,889.1001929203101
23_59285,ITA,380.0,2019,6,6239.910172475744,0.168,1048.304908975925
23_59285,ITA,380.0,2019,7,8281.25092458428,0.168,1391.250155330159
23_59285,ITA,380.0,2019,8,5917.902072449416,0.168,994.207548171502
23_59285,ITA,380.0,2019,9,5162.965672913503,0.168,867.3782330494686
23_59285,ITA,380.0,2019,10,1108.9388195249353,0.168,186.30172168018916
23_59286,ITA,380.0,2019,6,79939.89733331087,0.168,13429.902751996227
23_59286,ITA,380.0,2019,7,104287.94600160836,0.168,17520.374928270205
23_59286,ITA,380.0,2019,8,83176.79340950021,0.168,13973.701292796037
23_59286,ITA,380.0,2019,9,65053.10755033376,0.168,10928.922068456071
23_59286,ITA,380.0,2019,10,12281.571223957271,0.168,2063.3039656248216
23_59287,ITA,380.0,2019,5,28385.850799378684,0.168,4768.822934295619
23_59287,ITA,380.0,2019,6,142564.65237323806,0.168,23950.861598704
23_59287,ITA,380.0,2019,7,146887.37846491218,0.168,24677.07958210525
23_59287,ITA,380.0,2019,8,108750.3800447991,0.168,18270.06384752625
23_59287,ITA,380.0,2019,9,87368.61582091506,0.168,14677.92745791373
23_59287,ITA,380.0,2019,10,58609.71965106519,0.168,9846.432901378952
23_59291,ITA,380.0,2019,5,28374.32684235989,0.168,4766.886909516461
23_59291,ITA,380.0,2019,6,35889.956895178395,0.168,6029.512758389971
23_59291,ITA,380.0,2019,7,55022.72381731003,0.168,9243.817601308085
23_59291,ITA,380.0,2019,8,47015.46770842675,0.168,7898.598575015695
23_59291,ITA,380.0,2019,9,68430.40083072409,0.168,11496.307339561648
23_59291,ITA,380.0,2019,10,26021.097112205905,0.168,4371.544314850592
23_59293,ITA,380.0,2019,5,75273.75045683612,0.168,12645.990076748469
23_59293,ITA,380.0,2019,6,101185.6517448024,0.168,16999.189493126803
23_59293,ITA,380.0,2019,7,130324.38339316726,0.168,21894.4964100521
23_59293,ITA,380.0,2019,8,113409.89740528712,0.168,19052.86276408824
23_59293,ITA,380.0,2019,9,79752.32726106091,0.168,13398.390979858234
23_59293,ITA,380.0,2019,10,65185.9781386555,0.168,10951.244327294124
23_59294,ITA,380.0,2019,6,10749.54139622168,0.168,1805.9229545652424
23_59294,ITA,380.0,2019,7,16135.64820948549,0.168,2710.7888991935624
23_59294,ITA,380.0,2019,8,7009.228044337396,0.168,1177.5503114486826
23_59294,ITA,380.0,2019,9,4181.4310916121685,0.168,702.4804233908444
23_59294,ITA,380.0,2019,10,1484.1873855306085,0.168,249.34348076914225
23_59296,ITA,380.0,2019,6,140079.1542761515,0.168,23533.29791839345
23_59296,ITA,380.0,2019,7,143760.09915909532,0.168,24151.69665872801
23_59296,ITA,380.0,2019,8,186166.27819108963,0.168,31275.93473610306
23_59296,ITA,380.0,2019,9,86115.2896504659,0.168,14467.368661278271
23_59296,ITA,380.0,2019,10,41440.24049847964,0.168,6961.96040374458
23_59305,ITA,380.0,2019,5,20785.03253143101,0.168,3491.8854652804107
23_59305,ITA,380.0,2019,6,93771.86982486422,0.168,15753.67413057719
23_59305,ITA,380.0,2019,7,124884.89778246716,0.168,20980.66282745448
23_59305,ITA,380.0,2019,8,106294.50632450954,0.168,17857.477062517602
23_59305,ITA,380.0,2019,9,123063.25896901716,0.168,20674.627506794888
23_59305,ITA,380.0,2019,10,15191.444187842906,0.168,2552.162623557608
23_59306,ITA,380.0,2019,5,258.81677027135584,0.168,43.481217405587785
23_59306,ITA,380.0,2019,6,5687.948360776674,0.168,955.5753246104812
23_59306,ITA,380.0,2019,7,2290.305618477764,0.168,384.77134390426426
23_59306,ITA,380.0,2019,8,4939.421402873039,0.168,829.8227956826706
23_59306,ITA,380.0,2019,9,7637.005459525752,0.168,1283.0169172003264
23_59306,ITA,380.0,2019,10,1076.1727086672383,0.168,180.7970150560961
23_59307,ITA,380.0,2019,6,25194.30604018623,0.168,4232.643414751287
23_59307,ITA,380.0,2019,7,28388.165783483884,0.168,4769.211851625293
23_59307,ITA,380.0,2019,8,22807.518102684466,0.168,3831.6630412509903
23_59307,ITA,380.0,2019,9,9796.6170873725,0.168,1645.83167067858
23_59307,ITA,380.0,2019,10,7317.174779285319,0.168,1229.2853629199335
23_59308,ITA,380.0,2019,4,78297.14470355769,0.168,13153.920310197693
23_59308,ITA,380.0,2019,5,153177.61197030754,0.168,25733.83881101167
23_59308,ITA,380.0,2019,6,658118.0523228833,0.168,110563.8327902444
23_59308,ITA,380.0,2019,7,889336.8907252203,0.168,149408.59764183703
23_59308,ITA,380.0,2019,8,871474.2212801543,0.168,146407.66917506594
23_59308,ITA,380.0,2019,9,641652.9235394114,0.168,107797.69115462112
23_59308,ITA,380.0,2019,10,310602.7123432489,0.168,52181.255673665815
23_59308,ITA,380.0,2019,11,75102.18296632393,0.168,12617.16673834242
23_59309,ITA,380.0,2019,5,30645.56056845221,0.168,5148.454175499972
23_59309,ITA,380.0,2019,6,95180.99915588292,0.168,15990.407858188331
23_59309,ITA,380.0,2019,7,79229.38223703607,0.168,13310.53621582206
23_59309,ITA,380.0,2019,8,73089.8035727582,0.168,12279.08700022338
23_59309,ITA,380.0,2019,9,104893.08984712767,0.168,17622.03909431745
23_59309,ITA,380.0,2019,10,53278.00977826628,0.168,8950.705642748735
23_59313,ITA,380.0,2019,5,203021.0873760607,0.168,34107.5426791782
23_59313,ITA,380.0,2019,6,742786.5420122854,0.168,124788.13905806396
23_59313,ITA,380.0,2019,7,370172.1074617076,0.168,62188.91405356687
23_59313,ITA,380.0,2019,8,283109.08392919187,0.168,47562.32610010424
23_59313,ITA,380.0,2019,9,297481.1808034665,0.168,49976.83837498237
23_59313,ITA,380.0,2019,10,79813.02317870711,0.168,13408.587894022796
23_59314,ITA,380.0,2019,5,14756.0526278641,0.168,2479.0168414811687
23_59314,ITA,380.0,2019,6,7743.349081628385,0.168,1300.8826457135688
23_59314,ITA,380.0,2019,7,28196.81350536173,0.168,4737.06466890077
23_59314,ITA,380.0,2019,8,31159.941930864625,0.168,5234.870244385257
23_59314,ITA,380.0,2019,9,28818.72287235872,0.168,4841.545442556266
23_59314,ITA,380.0,2019,10,7613.55865312915,0.168,1279.0778537256972
23_59315,ITA,380.0,2019,5,54178.23240208657,0.168,9101.943043550544
23_59315,ITA,380.0,2019,6,214827.35894598265,0.168,36090.99630292509
23_59315,ITA,380.0,2019,7,83670.00524512598,0.168,14056.560881181163
23_59315,ITA,380.0,2019,8,188774.63490364555,0.168,31714.138663812453
23_59315,ITA,380.0,2019,9,118513.81297110928,0.168,19910.32057914636
23_59315,ITA,380.0,2019,10,55851.27767218982,0.168,9383.01464892789
23_59318,ITA,380.0,2019,6,66139.87985513822,0.168,11111.49981566322
23_59318,ITA,380.0,2019,7,50320.74434857553,0.168,8453.88505056069
23_59318,ITA,380.0,2019,8,42619.23452766104,0.168,7160.031400647055
23_59318,ITA,380.0,2019,9,26791.490450865367,0.168,4500.970395745382
23_59318,ITA,380.0,2019,10,7825.068447932502,0.168,1314.6114992526605
23_59319,ITA,380.0,2019,5,146949.08511443392,0.168,24687.4462992249
23_59319,ITA,380.0,2019,6,180372.3743963536,0.168,30302.5588985874
23_59319,ITA,380.0,2019,7,166478.85643568492,0.168,27968.44788119507
23_59319,ITA,380.0,2019,8,148934.7177990088,0.168,25021.03259023348
23_59319,ITA,380.0,2019,9,516650.03046786616,0.168,86797.20511860152
23_59319,ITA,380.0,2019,10,213922.0578174905,0.168,35938.905713338405
23_59320,ITA,380.0,2019,5,260656.2330624406,0.168,43790.24715449002
23_59320,ITA,380.0,2019,6,1867873.9247941007,0.168,313802.8193654089
23_59320,ITA,380.0,2019,7,2237830.2114412426,0.168,375955.4755221288
23_59320,ITA,380.0,2019,8,2431616.100210944,0.168,408511.50483543857
23_59320,ITA,380.0,2019,9,1782330.582866357,0.168,299431.537921548
23_59320,ITA,380.0,2019,10,766688.5845983236,0.168,128803.68221251835
23_59321,ITA,380.0,2019,5,3244.4403791079094,0.168,545.0659836901289
23_59321,ITA,380.0,2019,6,39952.25241060663,0.168,6711.978404981914
23_59321,ITA,380.0,2019,7,20830.545898004308,0.168,3499.531710864724
23_59321,ITA,380.0,2019,8,26256.12288736272,0.168,4411.028645076937
23_59321,ITA,380.0,2019,9,10555.699577361878,0.168,1773.3575289967955
23_59321,ITA,380.0,2019,10,6505.802940400457,0.168,1092.9748939872768
23_59327,ITA,380.0,2019,5,57056.32146204321,0.168,9585.46200562326
23_59327,ITA,380.0,2019,6,127976.24599953808,0.168,21500.0093279224
23_59327,ITA,380.0,2019,7,147178.86967200247,0.168,24726.050104896414
23_59327,ITA,380.0,2019,8,184941.353950598,0.168,31070.14746370047
23_59327,ITA,380.0,2019,9,160452.3212665088,0.168,26955.98997277348
23_59327,ITA,380.0,2019,10,56740.60190827731,0.168,9532.421120590589
23_59329,ITA,380.0,2019,6,33241.783919923306,0.168,5584.619698547116
23_59329,ITA,380.0,2019,7,37419.71394943465,0.168,6286.511943505021
23_59329,ITA,380.0,2019,8,14117.40735119311,0.168,2371.7244350004426
23_59329,ITA,380.0,2019,9,2949.423393315459,0.168,495.5031300769972
23_59331,ITA,380.0,2019,4,119376.30745992032,0.168,20055.219653266613
23_59331,ITA,380.0,2019,5,118199.469456777,0.168,19857.510868738536
23_59331,ITA,380.0,2019,6,1027757.2349157945,0.168,172663.2154658535
23_59331,ITA,380.0,2019,7,1172118.617779719,0.168,196915.9277869928
23_59331,ITA,380.0,2019,8,1235425.468521791,0.168,207551.4787116609
23_59331,ITA,380.0,2019,9,797175.8917248541,0.168,133925.5498097755
23_59331,ITA,380.0,2019,10,291552.46442114696,0.168,48980.81402275269
23_59333,ITA,380.0,2019,5,114915.07646545228,0.168,19305.732846195984
23_59333,ITA,380.0,2019,6,39184.14549595372,0.168,6582.936443320225
23_59333,ITA,380.0,2019,7,42438.809354738056,0.168,7129.719971595994
23_59333,ITA,380.0,2019,8,130259.58225615456,0.168,21883.609819033965
23_59333,ITA,380.0,2019,9,56148.777490307,0.168,9432.994618371577
23_59333,ITA,380.0,2019,10,33613.31350653578,0.168,5647.036669098011
23_59337,ITA,380.0,2019,5,9070.304636870933,0.168,1523.8111789943168
23_59337,ITA,380.0,2019,6,49939.85543463046,0.168,8389.895713017917
23_59337,ITA,380.0,2019,7,97258.46161249456,0.168,16339.421550899087
23_59337,ITA,380.0,2019,8,108873.42413644116,0.168,18290.735254922118
23_59337,ITA,380.0,2019,9,39829.40114522778,0.168,6691.339392398267
23_59337,ITA,380.0,2019,10,28108.28564477689,0.168,4722.191988322518
23_59338,ITA,380.0,2019,6,76385.87780397656,0.168,12832.827471068063
23_59338,ITA,380.0,2019,7,26848.41791135636,0.168,4510.534209107869
23_59338,ITA,380.0,2019,8,36232.53447611176,0.168,6087.065791986776
23_59338,ITA,380.0,2019,9,17293.66410220015,0.168,2905.335569169625
23_59342,ITA,380.0,2019,4,5980.539714377402,0.168,1004.7306720154036
23_59342,ITA,380.0,2019,5,329.4012613032429,0.168,55.33941189894481
23_59342,ITA,380.0,2019,6,974.7560216056188,0.168,163.75901162974398
23_59342,ITA,380.0,2019,7,382.05256196019735,0.168,64.18483040931316
23_59342,ITA,380.0,2019,8,4874.153671414284,0.168,818.8578167975998
23_59342,ITA,380.0,2019,9,14622.329006098444,0.168,2456.5512730245387
23_59342,ITA,380.0,2019,10,2281.426244765215,0.168,383.2796091205561
23_59344,ITA,380.0,2019,5,161227.73418639673,0.168,27086.25934331465
23_59344,ITA,380.0,2019,6,276414.10436621646,0.168,46437.569533524365
23_59344,ITA,380.0,2019,7,176745.0751948256,0.168,29693.1726327307
23_59344,ITA,380.0,2019,8,169803.5545088614,0.168,28526.997157488717
23_59344,ITA,380.0,2019,9,162236.8918304834,0.168,27255.79782752121
23_59344,ITA,380.0,2019,10,21976.70478574432,0.168,3692.0864040050456
23_59348,ITA,380.0,2019,6,103270.62031522104,0.168,17349.464212957137
23_59348,ITA,380.0,2019,7,106026.32551289456,0.168,17812.42268616629
23_59348,ITA,380.0,2019,8,179049.67976775713,0.168,30080.3462009832
23_59348,ITA,380.0,2019,9,39403.83627060954,0.168,6619.844493462404
23_59349,ITA,380.0,2019,4,72531.22819685252,0.168,12185.246337071225
23_59349,ITA,380.0,2019,5,30645.523806037025,0.168,5148.44799941422
23_59349,ITA,380.0,2019,6,32796.24347253414,0.168,5509.768903385735
23_59349,ITA,380.0,2019,7,50167.65271974294,0.168,8428.165656916814
23_59349,ITA,380.0,2019,8,38607.39570273207,0.168,6486.042478058988
23_59349,ITA,380.0,2019,9,98146.64270164234,0.168,16488.635973875913
23_59349,ITA,380.0,2019,10,39725.546359972985,0.168,6673.891788475462
23_59349,ITA,380.0,2019,11,108788.6449001913,0.168,18276.49234323214
23_59357,ITA,380.0,2019,5,3545.2658558002263,0.168,595.6046637744381
23_59357,ITA,380.0,2019,6,46166.07302432661,0.168,7755.900268086871
23_59357,ITA,380.0,2019,7,21483.30488101281,0.168,3609.195220010152
23_59357,ITA,380.0,2019,8,24734.93621217767,0.168,4155.469283645849
